step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
486,CASH_OUT,1.2906192e+06,1.2906192e+06,0.0,0.0,1.2906192e+06,1
229,CASH_IN,408068.75,3.020955e+06,3.4290238e+06,3.9932592e+06,3.5851905e+06,0
249,CASH_OUT,4.720555e+06,4.720555e+06,0.0,222987.58,4.9435425e+06,1
231,CASH_OUT,211585.12,48378.0,0.0,490294.44,701879.56,0
207,CASH_OUT,59398.65,199610.0,140211.34,217373.02,276771.66,0
276,CASH_IN,475250.38,11493.0,486743.38,0.0,0.0,0
140,CASH_OUT,30847.16,0.0,0.0,537676.2,568523.4,0
710,TRANSFER,23134.17,23134.17,0.0,0.0,0.0,1
392,CASH_OUT,542393.9,542393.9,0.0,0.0,542393.9,1
256,PAYMENT,10449.98,0.0,0.0,0.0,0.0,0
610,CASH_OUT,633459.44,633459.44,0.0,0.0,633459.44,1
201,CASH_OUT,564699.56,564699.56,0.0,0.0,564699.56,1
674,TRANSFER,3.2883775e+06,3.2883775e+06,0.0,0.0,0.0,1
279,CASH_OUT,107825.24,0.0,0.0,335732.28,443557.5,0
281,TRANSFER,110240.43,0.0,0.0,630010.4,740250.8,0
15,CASH_IN,186731.02,35567.0,222298.02,0.0,0.0,0
177,CASH_OUT,68536.24,68536.24,0.0,410774.25,479310.47,1
16,TRANSFER,31074.0,31074.0,0.0,0.0,0.0,1
260,PAYMENT,13572.69,136438.0,122865.31,0.0,0.0,0
139,PAYMENT,23123.93,19279.0,0.0,0.0,0.0,0
234,CASH_IN,382871.12,7.0045695e+06,7.3874405e+06,875031.8,492160.7,0
129,PAYMENT,7039.71,929720.0,922680.3,0.0,0.0,0
65,CASH_OUT,1.2829716e+06,1.2829716e+06,0.0,392604.6,1.6755761e+06,1
396,TRANSFER,3.4069105e+06,0.0,0.0,7.2614705e+06,1.0668381e+07,0
38,PAYMENT,20362.23,11108.0,0.0,0.0,0.0,0
182,CASH_OUT,323796.84,0.0,0.0,1.2874216e+06,1.6112185e+06,0
350,PAYMENT,14721.07,5074.0,0.0,0.0,0.0,0
129,CASH_IN,147259.6,123628.0,270887.6,1.00862675e+06,861367.1,0
379,CASH_IN,116269.57,3.0801768e+07,3.0918036e+07,1.089402e+06,973132.44,0
306,TRANSFER,3.0068242e+06,0.0,0.0,4.9024405e+06,7.7708575e+06,0
257,PAYMENT,5672.7,30291.0,24618.3,0.0,0.0,0
139,CASH_OUT,96092.38,1853.48,0.0,1.1659822e+07,1.3932376e+07,0
571,TRANSFER,1.0657879e+06,1.0657879e+06,0.0,0.0,0.0,1
281,PAYMENT,10459.74,103959.0,93499.26,0.0,0.0,0
597,TRANSFER,517183.38,517183.38,0.0,0.0,0.0,1
125,CASH_OUT,222097.11,222097.11,0.0,383533.12,605630.25,1
32,CASH_OUT,404165.06,404165.06,0.0,0.0,404165.06,1
353,CASH_OUT,318197.6,0.0,0.0,2.408777e+06,2.7269745e+06,0
234,CASH_IN,224772.34,5.1075145e+06,5.332287e+06,1.8120428e+06,1.5872705e+06,0
138,CASH_OUT,194716.2,42225.0,0.0,287072.28,481788.5,0
11,CASH_IN,212419.23,23917.0,236336.23,109283.19,0.0,0
179,PAYMENT,857.69,1086.0,228.31,0.0,0.0,0
669,CASH_OUT,57658.26,57658.26,0.0,1.1688323e+07,1.1745981e+07,1
180,TRANSFER,5.363595e+06,5.363595e+06,0.0,0.0,0.0,1
648,CASH_OUT,1.0862275e+06,1.0862275e+06,0.0,1.0174559e+06,2.1036832e+06,1
140,TRANSFER,150871.45,0.0,0.0,474987.0,625858.44,0
713,TRANSFER,4.1303718e+06,4.1303718e+06,0.0,0.0,0.0,1
592,CASH_IN,21275.94,11078.0,32353.94,6.934026e+06,6.91275e+06,0
205,CASH_OUT,153345.88,7693.11,0.0,1.3087434e+06,1.4620892e+06,0
154,PAYMENT,1952.68,109316.32,107363.64,0.0,0.0,0
131,CASH_IN,136481.28,972712.5,1.1091938e+06,322069.78,185588.5,0
131,TRANSFER,511259.06,511259.06,0.0,0.0,0.0,1
65,TRANSFER,126690.14,126690.14,0.0,0.0,0.0,1
206,CASH_OUT,40811.31,0.0,0.0,1.0884449e+06,1.1292562e+06,0
225,PAYMENT,353.94,0.0,0.0,0.0,0.0,0
225,CASH_OUT,1.3859456e+06,1.3859456e+06,0.0,446776.75,1.8327224e+06,1
482,CASH_OUT,1.4510831e+06,1.4510831e+06,0.0,0.0,1.4510831e+06,1
184,CASH_OUT,11309.35,79278.0,67968.65,94691.24,106000.59,0
325,CASH_OUT,39826.07,317.0,0.0,63431.3,103257.38,0
19,CASH_IN,40520.12,1141.0,41661.12,0.0,0.0,0
402,CASH_IN,368797.03,423551.03,792348.06,546331.94,177534.94,0
262,CASH_OUT,13845.29,0.0,0.0,2.4779605e+06,2.4918058e+06,0
301,CASH_IN,95389.88,5036.0,100425.88,368914.78,273524.88,0
5,TRANSFER,60726.57,60726.57,0.0,0.0,0.0,1
226,CASH_IN,357553.44,4.2548795e+06,4.612433e+06,2.7161718e+06,2.3586182e+06,0
371,CASH_OUT,53080.39,0.0,0.0,879437.75,932518.1,0
154,CASH_IN,156963.23,5530.0,162493.23,651000.06,494036.8,0
570,CASH_OUT,1351.23,0.0,0.0,136273.94,137625.17,0
617,CASH_OUT,1.3981669e+06,1.3981669e+06,0.0,66095.91,1.4642628e+06,1
394,CASH_OUT,161131.28,0.0,0.0,582400.5,743531.75,0
373,CASH_OUT,257964.73,0.0,0.0,5.951098e+06,6.209063e+06,0
378,CASH_OUT,368224.16,0.0,0.0,385899.1,754123.25,0
12,PAYMENT,13819.98,0.0,0.0,0.0,0.0,0
127,TRANSFER,829012.3,829012.3,0.0,0.0,0.0,1
280,PAYMENT,1408.35,51155.0,49746.65,0.0,0.0,0
402,TRANSFER,48266.8,48266.8,0.0,0.0,0.0,1
350,CASH_OUT,177833.31,25580.0,0.0,0.0,177833.31,0
15,CASH_OUT,324172.66,20033.0,0.0,0.0,324172.66,0
299,CASH_OUT,503089.47,881.0,0.0,1.0125519e+06,1.5156414e+06,0
589,PAYMENT,10824.77,0.0,0.0,0.0,0.0,0
332,CASH_IN,94306.5,3.8372805e+06,3.931587e+06,426866.34,332559.88,0
654,CASH_OUT,114627.08,114627.08,0.0,0.0,114627.08,1
139,CASH_OUT,548135.5,0.0,0.0,7.6851555e+06,8.233291e+06,0
374,CASH_IN,61523.09,7.160215e+06,7.2217385e+06,6.25651e+06,6.2178965e+06,0
453,TRANSFER,1.02848656e+06,1.02848656e+06,0.0,0.0,0.0,1
261,CASH_IN,128308.89,1.0332624e+07,1.0460933e+07,164488.58,36179.69,0
158,TRANSFER,1.0662328e+06,403958.0,0.0,0.0,1.0662328e+06,0
366,CASH_OUT,500003.56,500003.56,0.0,0.0,500003.56,1
135,TRANSFER,301689.1,0.0,0.0,772619.7,1.0743088e+06,0
45,CASH_IN,179084.19,148645.0,327729.2,98931.6,0.0,0
383,TRANSFER,4.1049428e+06,4.1049428e+06,0.0,0.0,0.0,1
404,PAYMENT,14743.86,0.0,0.0,0.0,0.0,0
234,CASH_OUT,201916.4,40943.0,0.0,0.0,201916.4,0
371,PAYMENT,21524.93,5086.0,0.0,0.0,0.0,0
590,CASH_OUT,69754.64,0.0,0.0,3.391696e+06,3.4614505e+06,0
331,TRANSFER,299185.28,781587.0,482401.72,0.0,504981.47,0
557,CASH_OUT,3.3327482e+06,3.3327482e+06,0.0,5.5787165e+06,8.911465e+06,1
509,TRANSFER,40836.05,40836.05,0.0,0.0,0.0,1
372,CASH_OUT,440453.56,1242.34,0.0,4.536007e+06,4.9764605e+06,0
347,PAYMENT,16882.92,36714.0,19831.08,0.0,0.0,0
402,PAYMENT,7570.19,209447.39,201877.2,0.0,0.0,0
236,TRANSFER,67050.5,67050.5,0.0,0.0,0.0,1
13,TRANSFER,408.0,408.0,0.0,0.0,226013.19,1
231,CASH_OUT,105080.35,105080.35,0.0,1.9491001e+06,2.0541804e+06,1
608,TRANSFER,780687.44,780687.44,0.0,0.0,0.0,1
354,CASH_IN,50696.25,7.8138705e+06,7.864567e+06,69934.65,19238.39,0
13,CASH_OUT,24808.59,0.0,0.0,312127.8,336936.38,0
673,CASH_OUT,329055.47,329055.47,0.0,0.0,329055.47,1
298,PAYMENT,1885.72,99885.0,97999.28,0.0,0.0,0
405,CASH_OUT,239764.1,0.0,0.0,3.6358152e+06,3.8755792e+06,0
297,PAYMENT,25229.9,631887.94,606658.0,0.0,0.0,0
18,TRANSFER,855886.8,428588.0,0.0,5.7251295e+06,6.581016e+06,0
378,PAYMENT,6271.98,13036.33,6764.35,0.0,0.0,0
204,PAYMENT,2637.86,88334.18,85696.33,0.0,0.0,0
741,TRANSFER,62297.18,62297.18,0.0,0.0,0.0,1
404,CASH_IN,333661.06,5.609818e+06,5.943479e+06,1.04121244e+06,707551.4,0
378,PAYMENT,4160.55,0.0,0.0,0.0,0.0,0
134,PAYMENT,7169.78,0.0,0.0,0.0,0.0,0
576,CASH_OUT,451399.66,451399.66,0.0,215513.02,666912.7,1
410,CASH_OUT,2.4063328e+06,2.4063328e+06,0.0,7.5230335e+06,9.929366e+06,1
235,TRANSFER,188684.81,0.0,0.0,393013.1,581697.94,0
38,TRANSFER,3372.0,3372.0,0.0,0.0,0.0,1
154,CASH_IN,39912.13,1.0178045e+06,1.0577166e+06,1.1176364e+06,1.0777242e+06,0
18,PAYMENT,19333.58,120427.0,101093.42,0.0,0.0,0
343,CASH_OUT,802417.44,802417.44,0.0,49645.31,852062.75,1
259,CASH_OUT,18587.18,13507.0,0.0,2.5543762e+06,3.0467318e+06,0
573,CASH_OUT,182927.08,182927.08,0.0,0.0,182927.08,1
402,CASH_OUT,25140.48,0.0,0.0,2.4648965e+06,2.490037e+06,0
173,TRANSFER,2.1772185e+06,2.1772185e+06,0.0,0.0,0.0,1
14,TRANSFER,2.0939515e+06,2.0939515e+06,0.0,0.0,0.0,1
153,CASH_OUT,135448.05,153944.0,18495.95,139380.6,274828.62,0
279,CASH_OUT,148101.31,51814.0,0.0,4898.99,153000.3,0
407,CASH_OUT,48132.52,48132.52,0.0,94309.66,142442.19,1
91,CASH_OUT,921668.94,921668.94,0.0,96395.54,1.0180645e+06,1
346,CASH_OUT,80647.44,0.0,0.0,790061.75,870709.2,0
215,PAYMENT,9674.41,14675.0,5000.59,0.0,0.0,0
722,CASH_OUT,59263.88,59263.88,0.0,1.5974642e+06,1.6567281e+06,1
211,CASH_OUT,169900.7,0.0,0.0,587072.25,756972.94,0
280,PAYMENT,5701.78,14934.0,9232.22,0.0,0.0,0
579,CASH_OUT,254564.81,254564.81,0.0,1.9986319e+06,2.2531968e+06,1
259,PAYMENT,251.48,0.0,0.0,0.0,0.0,0
182,CASH_OUT,43744.61,0.0,0.0,52420.52,96165.13,0
19,CASH_IN,75447.99,29530.0,104977.99,0.0,0.0,0
643,CASH_OUT,40651.96,40651.96,0.0,1.7370626e+06,1.7777146e+06,1
92,TRANSFER,271908.4,271908.4,0.0,0.0,0.0,1
488,TRANSFER,5.3637955e+06,5.3637955e+06,0.0,0.0,0.0,1
301,TRANSFER,969576.6,6514.0,0.0,1.4921559e+06,2.4617325e+06,0
582,CASH_OUT,1.0700316e+06,1.0700316e+06,0.0,8.950696e+06,1.0020728e+07,1
20,CASH_OUT,152632.61,0.0,0.0,1.1721747e+07,1.187438e+07,0
186,CASH_IN,73282.61,91619.0,164901.61,0.0,0.0,0
295,CASH_OUT,9366.63,9366.63,0.0,51153.4,60520.03,1
365,TRANSFER,155799.81,155799.81,0.0,0.0,0.0,1
36,PAYMENT,39829.32,60934.0,21104.68,0.0,0.0,0
155,CASH_IN,111713.53,15884.0,127597.53,0.0,0.0,0
50,CASH_OUT,967153.5,967153.5,0.0,183670.2,1.1508238e+06,1
36,CASH_IN,204111.9,3.5964692e+06,3.8005812e+06,670510.4,466398.5,0
161,CASH_OUT,298467.97,2154.0,0.0,1.4274012e+06,1.7258692e+06,0
273,CASH_OUT,310477.78,72059.0,0.0,689315.44,999793.25,0
380,PAYMENT,6618.06,3538.0,0.0,0.0,0.0,0
44,PAYMENT,2611.94,141.0,0.0,0.0,0.0,0
355,CASH_OUT,339313.2,116033.67,0.0,862262.9,1.2015761e+06,0
670,PAYMENT,8169.35,173.0,0.0,0.0,0.0,0
56,CASH_OUT,136562.78,136562.78,0.0,21100.34,157663.12,1
205,CASH_IN,207155.06,20967.0,228122.06,0.0,0.0,0
180,PAYMENT,31228.56,10621.27,0.0,0.0,0.0,0
403,PAYMENT,11413.97,0.0,0.0,0.0,0.0,0
354,CASH_OUT,1325.77,15975.0,14649.23,397666.72,398992.5,0
330,CASH_OUT,25906.64,0.0,0.0,34851.0,87156.58,0
19,CASH_OUT,161939.36,161939.36,0.0,628935.0,851972.3,1
348,CASH_OUT,7.445821e+06,7.445821e+06,0.0,5.473995e+06,1.2919816e+07,1
288,PAYMENT,23760.37,0.0,0.0,0.0,0.0,0
275,PAYMENT,8880.91,0.0,0.0,0.0,0.0,0
208,TRANSFER,74452.69,0.0,0.0,1.5027255e+06,1.5771781e+06,0
44,PAYMENT,16800.24,140537.0,123736.76,0.0,0.0,0
280,PAYMENT,9334.66,1957.31,0.0,0.0,0.0,0
134,CASH_OUT,100109.03,100109.03,0.0,0.0,100109.03,1
44,CASH_IN,300239.88,120371.0,420610.88,0.0,0.0,0
75,CASH_OUT,959018.8,959018.8,0.0,0.0,959018.8,1
360,DEBIT,247.34,146224.0,145976.66,229607.19,229854.53,0
258,CASH_IN,56985.92,2.9964212e+06,3.0534072e+06,367951.9,310966.0,0
138,CASH_IN,185392.73,173589.0,358981.75,0.0,0.0,0
650,TRANSFER,18982.32,18982.32,0.0,0.0,0.0,1
395,PAYMENT,6039.62,250248.98,244209.36,0.0,0.0,0
372,PAYMENT,13950.06,633.0,0.0,0.0,0.0,0
230,CASH_OUT,1.1122045e+06,1.1122045e+06,0.0,0.0,1.1122045e+06,1
532,CASH_OUT,188097.08,188097.08,0.0,164930.19,353027.28,1
355,PAYMENT,13698.71,313057.0,299358.28,0.0,0.0,0
646,TRANSFER,1e+07,3.0399046e+07,2.0399046e+07,0.0,0.0,1
207,CASH_OUT,682063.3,682063.3,0.0,1.1669904e+06,1.8490536e+06,1
322,PAYMENT,2838.64,0.0,0.0,0.0,0.0,0
215,PAYMENT,7076.4,49027.0,41950.6,0.0,0.0,0
53,TRANSFER,1.63164e+06,1.63164e+06,0.0,0.0,0.0,1
138,PAYMENT,1332.4,0.0,0.0,0.0,0.0,0
602,TRANSFER,366014.34,366014.34,0.0,0.0,0.0,1
370,TRANSFER,1.6531441e+06,1.6531441e+06,0.0,0.0,0.0,1
167,TRANSFER,2.598276e+06,2.598276e+06,0.0,0.0,0.0,1
9,CASH_OUT,12561.11,0.0,0.0,23507.0,36068.11,0
25,CASH_OUT,18126.95,18126.95,0.0,0.0,18126.95,1
22,CASH_OUT,1.2589568e+06,1.2589568e+06,0.0,4.7360105e+06,5.9949675e+06,1
178,CASH_IN,182229.95,452.0,182681.95,850884.2,668654.25,0
130,PAYMENT,11710.76,0.0,0.0,0.0,0.0,0
440,TRANSFER,5.0495945e+06,5.0495945e+06,0.0,0.0,0.0,1
321,CASH_OUT,288134.78,0.0,0.0,661611.0,949745.75,0
395,PAYMENT,16472.19,1225.23,0.0,0.0,0.0,0
633,TRANSFER,4.1288538e+06,4.1288538e+06,0.0,0.0,0.0,1
43,TRANSFER,457081.53,0.0,0.0,465695.88,922777.4,0
280,CASH_OUT,130220.02,0.0,0.0,354717.84,484937.84,0
466,TRANSFER,104171.37,104171.37,0.0,0.0,0.0,1
205,CASH_OUT,475315.62,475315.62,0.0,0.0,475315.62,1
731,CASH_OUT,219275.19,219275.19,0.0,743230.0,962505.2,1
609,CASH_OUT,564263.94,564263.94,0.0,1.0877536e+06,1.6520175e+06,1
161,CASH_IN,296275.94,1.34095e+06,1.6372259e+06,3.8575978e+06,3.561322e+06,0
524,PAYMENT,4377.66,26298.0,21920.34,0.0,0.0,0
41,CASH_OUT,1.7831444e+06,1.7831444e+06,0.0,1.7937868e+06,3.5769312e+06,1
251,PAYMENT,7632.59,0.0,0.0,0.0,0.0,0
579,TRANSFER,32372.82,32372.82,0.0,0.0,0.0,1
227,TRANSFER,182666.84,182666.84,0.0,0.0,0.0,1
621,CASH_OUT,425861.94,425861.94,0.0,203280.84,629142.75,1
498,CASH_OUT,9.593839e+06,9.593839e+06,0.0,0.0,9.593839e+06,1
305,CASH_IN,403751.88,1.893654e+06,2.297406e+06,1.3351796e+06,931427.75,0
254,CASH_IN,26061.56,2.4305915e+06,2.456653e+06,155663.36,129601.8,0
228,TRANSFER,405700.06,0.0,0.0,408644.47,814344.56,0
228,CASH_OUT,171070.31,0.0,0.0,1.4725776e+06,1.643648e+06,0
207,TRANSFER,1.2320191e+06,30382.0,0.0,0.0,1.2320191e+06,0
38,CASH_IN,51723.35,2.3323252e+07,2.3374974e+07,62531.87,10808.52,0
281,PAYMENT,10853.31,16064.0,5210.69,0.0,0.0,0
651,TRANSFER,2.9359528e+06,2.9359528e+06,0.0,0.0,0.0,1
618,TRANSFER,1.7438641e+06,1.7438641e+06,0.0,0.0,0.0,1
138,CASH_OUT,163689.88,11327.0,0.0,0.0,163689.88,0
65,CASH_OUT,215.83,215.83,0.0,3.5634422e+06,3.563658e+06,1
139,TRANSFER,745435.5,63363.0,0.0,0.0,745435.5,0
183,TRANSFER,160920.69,71391.52,0.0,1.6537415e+06,1.8146622e+06,0
590,TRANSFER,2.1175035e+06,2.1175035e+06,0.0,0.0,0.0,1
520,CASH_OUT,1.4591801e+06,1.4591801e+06,0.0,1.1205986e+06,2.5797788e+06,1
304,CASH_OUT,248496.39,0.0,0.0,2.8836708e+06,3.1321672e+06,0
159,CASH_OUT,257546.73,994.0,0.0,37535.16,295081.9,0
278,CASH_OUT,287571.78,29878.0,0.0,385445.53,673017.3,0
43,CASH_IN,110264.04,9550.0,119814.04,0.0,0.0,0
235,CASH_OUT,104943.14,356393.0,251449.86,0.0,104943.14,0
450,TRANSFER,1.4637644e+06,1.4637644e+06,0.0,0.0,0.0,1
203,PAYMENT,3337.57,0.0,0.0,0.0,0.0,0
546,CASH_OUT,7130.64,15643.0,8512.36,0.0,7130.64,0
151,CASH_OUT,113614.57,113614.57,0.0,786701.6,900316.2,1
349,PAYMENT,16808.5,209104.56,192296.06,0.0,0.0,0
227,CASH_IN,224272.9,636828.94,861101.9,1.879815e+06,1.6555421e+06,0
413,CASH_OUT,140333.34,140333.34,0.0,132894.81,273228.16,1
38,CASH_OUT,230990.44,0.0,0.0,1.5326262e+06,1.9457491e+06,0
336,CASH_OUT,964388.1,964388.1,0.0,572484.44,1.5368725e+06,1
283,PAYMENT,1424.12,147639.0,146214.88,0.0,0.0,0
396,CASH_OUT,364909.12,8000.0,0.0,542931.25,907840.4,0
285,CASH_OUT,79335.42,105861.0,26525.58,3.8935408e+06,3.9728762e+06,0
9,CASH_OUT,2.539898e+06,2.539898e+06,0.0,968.0,1.8428642e+06,1
277,TRANSFER,191427.4,191427.4,0.0,0.0,0.0,1
157,CASH_OUT,558761.5,195032.0,0.0,844409.56,1.5522348e+06,0
330,PAYMENT,43634.58,448.0,0.0,0.0,0.0,0
567,CASH_IN,7256.46,3.410575e+06,3.4178315e+06,752009.25,744752.8,0
162,PAYMENT,21664.64,0.0,0.0,0.0,0.0,0
324,CASH_OUT,21580.37,21580.37,0.0,0.0,21580.37,1
44,CASH_IN,16606.09,8.906707e+06,8.923313e+06,402555.06,385949.0,0
305,CASH_IN,274446.84,1.1616103e+07,1.189055e+07,294955.2,20508.35,0
145,CASH_OUT,1.767886e+06,1.767886e+06,0.0,0.0,1.767886e+06,1
206,CASH_OUT,127846.92,152748.16,24901.24,134408.52,262255.44,0
182,CASH_OUT,258366.77,266.0,0.0,2.914859e+06,3.1732258e+06,0
353,PAYMENT,19397.83,0.0,0.0,0.0,0.0,0
559,TRANSFER,55539.89,55539.89,0.0,0.0,0.0,1
684,TRANSFER,459.38,459.38,0.0,0.0,0.0,1
48,TRANSFER,337974.22,337974.22,0.0,0.0,0.0,1
398,CASH_IN,7171.94,11249.0,18420.94,90229.51,83057.57,0
350,CASH_OUT,181120.95,20399.0,0.0,35352.52,216473.48,0
51,CASH_OUT,1.3989464e+06,1.3989464e+06,0.0,0.0,1.3989464e+06,1
307,CASH_OUT,161153.33,25880.0,0.0,0.0,161153.33,0
665,TRANSFER,290491.12,290491.12,0.0,0.0,0.0,1
570,CASH_OUT,2.9258595e+06,2.9258595e+06,0.0,148038.27,3.0738978e+06,1
157,CASH_IN,267877.4,2.3645072e+07,2.391295e+07,3.657612e+06,3.3897345e+06,0
522,PAYMENT,15621.98,0.0,0.0,0.0,0.0,0
232,TRANSFER,86040.17,0.0,0.0,206669.06,435675.3,0
154,CASH_OUT,141837.8,141837.8,0.0,5.8450895e+06,5.986927e+06,1
488,CASH_OUT,326052.84,326052.84,0.0,0.0,326052.84,1
159,CASH_IN,106948.98,16109.0,123057.98,95673.83,0.0,0
35,TRANSFER,1448.81,0.0,0.0,1.0522305e+06,1.0536792e+06,0
299,PAYMENT,2479.55,0.0,0.0,0.0,0.0,0
34,TRANSFER,544202.06,16864.0,0.0,0.0,544202.06,0
231,PAYMENT,3623.06,30995.0,27371.94,0.0,0.0,0
323,PAYMENT,55372.06,6038.0,0.0,0.0,0.0,0
348,TRANSFER,1.0715676e+06,0.0,0.0,1.8606598e+06,2.9322272e+06,0
98,CASH_OUT,2.3946238e+06,2.3946238e+06,0.0,4.6781625e+06,7.072786e+06,1
250,CASH_IN,266152.97,671650.0,937802.94,1.368588e+06,1.102435e+06,0
719,TRANSFER,534519.0,534519.0,0.0,0.0,0.0,1
257,TRANSFER,413678.0,0.0,0.0,2.3426068e+06,2.7562848e+06,0
256,PAYMENT,14207.35,0.0,0.0,0.0,0.0,0
306,PAYMENT,39703.89,0.0,0.0,0.0,0.0,0
37,PAYMENT,789.37,0.0,0.0,0.0,0.0,0
354,CASH_OUT,41867.62,20364.0,0.0,751815.7,793683.3,0
209,CASH_OUT,86044.4,0.0,0.0,3.130057e+06,3.2161015e+06,0
229,CASH_OUT,217569.66,0.0,0.0,370814.56,588384.25,0
242,PAYMENT,10832.32,203.0,0.0,0.0,0.0,0
282,CASH_OUT,122506.88,0.0,0.0,159495.9,282002.78,0
234,TRANSFER,470922.16,470922.16,0.0,0.0,0.0,1
480,TRANSFER,644781.75,644781.75,0.0,0.0,0.0,1
162,CASH_IN,315033.44,1.3170466e+06,1.6320801e+06,2.597481e+06,2.2824478e+06,0
35,CASH_IN,175989.12,252023.25,428012.38,2552.0,0.0,0
18,TRANSFER,295664.2,295664.2,0.0,0.0,0.0,1
717,CASH_OUT,2.6244225e+06,2.6244225e+06,0.0,1.2044169e+06,3.8288395e+06,1
449,CASH_IN,70761.99,102652.0,173413.98,65056.93,0.0,0
178,TRANSFER,3.3542005e+06,3.3542005e+06,0.0,0.0,0.0,1
253,PAYMENT,55217.06,38045.0,0.0,0.0,0.0,0
254,CASH_IN,199692.66,186146.0,385838.66,0.0,76336.07,0
308,CASH_OUT,151663.6,147.0,0.0,0.0,151663.6,0
174,TRANSFER,250223.23,250223.23,0.0,0.0,0.0,1
14,CASH_OUT,1.8323194e+06,1.8323194e+06,0.0,43962.42,2.4401398e+06,1
444,CASH_OUT,440581.16,440581.16,0.0,164645.25,605226.4,1
249,CASH_OUT,145616.77,0.0,0.0,1.7709884e+06,1.9166051e+06,0
18,CASH_OUT,15875.28,0.0,0.0,359734.88,0.0,0
418,TRANSFER,452261.66,452261.66,0.0,0.0,0.0,1
45,CASH_OUT,98435.91,0.0,0.0,219505.19,317941.1,0
122,CASH_OUT,994676.94,994676.94,0.0,0.0,994676.94,1
189,CASH_IN,170722.38,22328.0,193050.38,4.2019815e+06,4.031259e+06,0
299,CASH_IN,110219.54,5.048023e+06,5.1582425e+06,3.3337795e+06,3.22356e+06,0
177,CASH_OUT,45825.5,0.0,0.0,517438.88,563264.4,0
236,CASH_IN,616670.06,704383.2,1.3210532e+06,2.6691832e+06,2.0525131e+06,0
699,CASH_OUT,215013.3,215013.3,0.0,1.7301734e+07,1.7516748e+07,1
701,CASH_OUT,79581.24,79581.24,0.0,143993.58,223574.81,1
386,TRANSFER,442290.22,442290.22,0.0,0.0,0.0,1
685,TRANSFER,1e+07,1.4886423e+07,4.886423e+06,0.0,0.0,1
9,CASH_OUT,304663.38,377685.0,73021.64,25233.0,320569.8,0
256,PAYMENT,15737.99,102560.0,86822.01,0.0,0.0,0
33,CASH_IN,146532.95,1.7283741e+06,1.8749071e+06,945462.2,798929.2,0
325,CASH_OUT,177997.66,0.0,0.0,1.0183217e+06,1.1963194e+06,0
211,PAYMENT,9567.55,27503.0,17935.45,0.0,0.0,0
299,CASH_OUT,5.166729e+06,5.166729e+06,0.0,0.0,5.166729e+06,1
250,TRANSFER,1.3430021e+06,1.3430021e+06,1.3430021e+06,0.0,0.0,1
19,PAYMENT,5126.55,88811.64,83685.09,0.0,0.0,0
306,PAYMENT,11078.25,136.0,0.0,0.0,0.0,0
238,PAYMENT,10527.02,218718.0,208190.98,0.0,0.0,0
351,CASH_OUT,135822.44,0.0,0.0,548981.9,684804.3,0
330,CASH_OUT,86844.69,0.0,0.0,163300.88,250145.55,0
185,CASH_OUT,476890.47,476890.47,0.0,496043.56,972934.0,1
307,CASH_IN,342199.62,11146.0,353345.62,0.0,0.0,0
726,TRANSFER,185529.9,185529.9,0.0,0.0,0.0,1
140,CASH_IN,24489.77,21477.0,45966.77,266869.56,242379.77,0
446,TRANSFER,239095.53,239095.53,0.0,0.0,0.0,1
244,TRANSFER,2.4243802e+06,2.4243802e+06,0.0,0.0,0.0,1
578,TRANSFER,736677.4,736677.4,0.0,0.0,0.0,1
334,CASH_OUT,69596.48,0.0,0.0,1.470514e+06,1.5401105e+06,0
286,CASH_IN,137103.14,5.1165665e+06,5.25367e+06,149386.78,12283.64,0
252,CASH_OUT,269279.72,0.0,0.0,2.0048984e+06,2.5321878e+06,0
185,TRANSFER,448265.1,448265.1,0.0,0.0,0.0,1
37,CASH_OUT,112562.54,30133.0,0.0,0.0,0.0,0
326,CASH_OUT,174850.88,20816.0,0.0,437778.6,612629.5,0
308,TRANSFER,6.647156e+06,6.647156e+06,0.0,0.0,0.0,1
130,CASH_OUT,35493.78,0.0,0.0,152437.84,187931.62,0
298,CASH_OUT,31784.01,0.0,0.0,197617.69,229401.7,0
119,PAYMENT,21735.69,265059.94,243324.27,0.0,0.0,0
152,CASH_OUT,389275.22,389275.22,0.0,0.0,389275.22,1
403,CASH_IN,52329.84,8.388232e+06,8.440562e+06,226010.39,173680.55,0
108,CASH_OUT,36847.9,36847.9,0.0,0.0,36847.9,1
211,CASH_OUT,76483.35,0.0,0.0,5.3034305e+06,5.379914e+06,0
279,PAYMENT,3437.23,16158.0,12720.77,0.0,0.0,0
185,CASH_IN,72567.23,15649.0,88216.23,502718.94,430151.72,0
84,CASH_OUT,351912.03,351912.03,0.0,196753.1,548665.1,1
376,CASH_IN,202595.3,26454.0,229049.3,440090.0,237494.7,0
373,CASH_OUT,143548.33,0.0,0.0,355711.25,499259.56,0
349,CASH_OUT,55828.45,0.0,0.0,1.0924071e+06,1.1482356e+06,0
380,CASH_OUT,549560.7,0.0,0.0,4.1120958e+06,4.6616565e+06,0
146,CASH_OUT,489714.94,489714.94,0.0,302738.44,792453.4,1
69,TRANSFER,19776.71,19776.71,0.0,0.0,0.0,1
98,CASH_OUT,427405.1,427405.1,0.0,0.0,427405.1,1
256,PAYMENT,1014.64,33949.0,32934.36,0.0,0.0,0
