step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,errorBalanceOrig,errorBalanceDest,type_CASH_IN,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER
613,980310.0,980310.0,0.0,0.0,980310.0,1,0.0,0.0,False,True,False,False,False
322,392793.34,5721.0,398514.34,3606430.5,3213637.2,0,785586.68,785586.6399999997,True,False,False,False,False
326,81710.37,134398.0,216108.38,92977.17,11266.79,0,163420.75,163420.74999999997,True,False,False,False,False
239,39815.02,0.0,0.0,5218177.5,5257992.5,0,39815.02,0.019999999552965164,False,False,False,False,True
15,222401.0,466807.47,244406.47,72009.76,294410.75,0,0.0,0.010000000009313226,False,True,False,False,False
185,4734.98,124066.0,119331.02,0.0,0.0,0,0.0,4734.98,False,False,False,True,False
9,10039.49,20427.0,10387.51,0.0,0.0,0,0.0,10039.49,False,False,False,True,False
365,86258.11,86258.11,0.0,71277.81,157535.92,1,0.0,-2.9103830456733704e-11,False,True,False,False,False
350,142405.36,0.0,0.0,952583.2,1094988.5,0,142405.36,0.060000000055879354,False,True,False,False,False
702,240746.27,240746.27,0.0,1399139.6,1639886.0,1,0.0,-0.1299999998882413,False,True,False,False,False
229,100178.52,21024.0,0.0,0.0,100178.52,0,79154.52,0.0,False,True,False,False,False
183,346721.34,0.0,0.0,1772422.5,2119143.8,0,346721.34,0.0400000000372529,False,True,False,False,False
158,18693.88,0.0,0.0,0.0,0.0,0,18693.88,18693.88,False,False,False,True,False
17,129944.73,0.0,0.0,11998714.0,12128659.0,0,129944.73,-0.26999999955296516,False,True,False,False,False
159,609827.8,0.0,0.0,1389770.6,1999598.5,0,609827.8,-0.09999999986030161,False,False,False,False,True
247,76646.05,76646.05,0.0,0.0,76646.05,1,0.0,0.0,False,True,False,False,False
409,3260215.8,3260215.8,0.0,0.0,0.0,1,0.0,3260215.8,False,False,False,False,True
440,10000000.0,10000000.0,0.0,285336.97,10285337.0,1,0.0,-0.029999999329447746,False,True,False,False,False
297,116452.23,10796.0,0.0,1577259.6,1693711.9,0,105656.23,-0.06999999983236194,False,False,False,False,True
175,319208.12,319208.12,0.0,1905620.2,2224828.5,1,0.0,-0.18000000016763806,False,True,False,False,False
348,291264.2,291264.2,0.0,0.0,0.0,1,0.0,291264.2,False,False,False,False,True
704,158788.31,158788.31,0.0,4995950.0,5154738.5,1,0.0,-0.19000000040978193,False,True,False,False,False
324,162774.84,0.0,0.0,803808.94,966583.75,0,162774.84,0.029999999911524355,False,True,False,False,False
401,3061.04,0.0,0.0,0.0,0.0,0,3061.04,3061.04,False,False,False,True,False
31,335219.5,335219.5,0.0,0.0,0.0,1,0.0,335219.5,False,False,False,False,True
181,131050.19,0.0,0.0,994888.9,1309374.6,0,131050.19,-183435.51,False,True,False,False,False
238,90270.88,11363.0,0.0,0.0,90270.88,0,78907.88,0.0,False,True,False,False,False
717,751854.44,751854.44,0.0,0.0,0.0,1,0.0,751854.44,False,False,False,False,True
578,68755.57,68755.57,0.0,1555552.2,1624307.9,1,0.0,-0.1299999998882413,False,True,False,False,False
249,5123.72,104802.0,99678.28,0.0,0.0,0,0.0,5123.72,False,False,False,True,False
299,109586.38,249.0,0.0,15098967.0,15208553.0,0,109337.38,0.38000000081956387,False,True,False,False,False
41,74684.46,0.0,0.0,4745027.5,5179886.5,0,74684.46,-360174.54000000004,False,True,False,False,False
363,2115504.0,2115504.0,0.0,0.0,2115504.0,1,0.0,0.0,False,True,False,False,False
199,80885.48,80885.48,0.0,756653.5,837539.0,1,0.0,-0.02000000001862645,False,True,False,False,False
467,171623.1,171623.1,0.0,0.0,0.0,1,0.0,171623.1,False,False,False,False,True
256,333630.9,0.0,0.0,782256.06,1115887.0,0,333630.9,-0.0400000000372529,False,True,False,False,False
406,669627.44,669627.44,0.0,0.0,0.0,1,0.0,669627.44,False,False,False,False,True
281,149436.88,128102.0,0.0,226169.97,375606.84,0,21334.880000000005,0.009999999951105565,False,True,False,False,False
348,434865.62,0.0,0.0,6853932.0,7288797.5,0,434865.62,0.12000000011175871,False,True,False,False,False
676,3542716.0,3542716.0,0.0,4746.62,3547462.8,1,0.0,-0.17999999970197678,False,True,False,False,False
106,219489.62,219489.62,0.0,0.0,0.0,1,0.0,219489.62,False,False,False,False,True
71,479892.03,479892.03,0.0,0.0,0.0,1,0.0,479892.03,False,False,False,False,True
354,71966.58,17039698.0,17111666.0,4065941.5,3993975.0,0,143934.5799999982,143933.08000000007,True,False,False,False,False
440,10000000.0,10000000.0,0.0,253512.69,10253513.0,1,0.0,-0.31000000052154064,False,True,False,False,False
200,5393290.5,5393290.5,0.0,838712.9,6232003.0,1,0.0,0.40000000037252903,False,True,False,False,False
542,1068398.6,1068398.6,0.0,0.0,1068398.6,1,0.0,0.0,False,True,False,False,False
626,44577.32,44577.32,0.0,0.0,0.0,1,0.0,44577.32,False,False,False,False,True
15,106813.92,0.0,0.0,362403.34,469217.28,0,106813.92,-0.02000000001862645,False,True,False,False,False
635,13128.49,13128.49,0.0,293704.0,306832.5,1,0.0,-0.010000000009313226,False,True,False,False,False
34,989311.1,989311.1,0.0,0.0,0.0,1,0.0,989311.1,False,False,False,False,True
180,5073.29,133.0,0.0,0.0,0.0,0,4940.29,5073.29,False,False,False,True,False
253,122175.2,40787.0,0.0,9651.35,131826.55,0,81388.2,0.0,False,True,False,False,False
720,57040.65,57040.65,0.0,0.0,57040.65,1,0.0,0.0,False,True,False,False,False
52,128426.58,128426.58,0.0,0.0,128426.58,1,0.0,0.0,False,True,False,False,False
412,571163.0,571163.0,0.0,0.0,0.0,1,0.0,571163.0,False,False,False,False,True
400,48065.83,31374466.0,31422532.0,71978.32,23912.49,0,96131.82999999821,96131.66,True,False,False,False,False
34,1633.07,271468.5,269835.44,0.0,0.0,0,0.010000000009313226,1633.07,False,False,False,True,False
44,112437.32,7355185.0,7467622.0,671804.5,559367.2,0,224874.3200000003,224874.6200000001,True,False,False,False,False
15,163173.89,0.0,0.0,363749.16,526923.06,0,163173.89,-0.010000000009313226,False,True,False,False,False
404,1589185.4,0.0,0.0,2281569.0,3870754.5,0,1589185.4,-0.10000000009313226,False,False,False,False,True
533,495977.84,495977.84,0.0,0.0,0.0,1,0.0,495977.84,False,False,False,False,True
153,1657.88,5258.59,3600.71,0.0,0.0,0,0.0,1657.88,False,False,False,True,False
154,252573.7,0.0,0.0,7034294.0,7286867.5,0,252573.7,0.20000000018626451,False,True,False,False,False
212,927620.44,927620.44,0.0,0.0,927620.44,1,0.0,0.0,False,True,False,False,False
156,292739.62,80226.0,372965.62,0.0,0.0,0,585479.24,292739.62,True,False,False,False,False
704,1722892.9,1722892.9,0.0,91562.28,1814455.1,1,0.0,0.07999999984167516,False,True,False,False,False
647,2253811.2,2253811.2,0.0,0.0,2253811.2,1,0.0,0.0,False,True,False,False,False
305,51468.88,355660.1,407128.97,218451.2,166982.33,0,102937.75,102937.75000000003,True,False,False,False,False
372,25872.48,35912.0,10039.52,0.0,0.0,0,0.0,25872.48,False,False,False,True,False
45,5974.73,0.0,0.0,0.0,0.0,0,5974.73,5974.73,False,False,False,True,False
34,436612.6,105026.0,541638.56,90623.66,0.0,0,873225.16,527236.26,True,False,False,False,False
339,1532281.6,1532281.6,0.0,0.0,0.0,1,0.0,1532281.6,False,False,False,False,True
251,234027.81,0.0,0.0,1839692.1,2073719.9,0,234027.81,0.01000000024214387,False,True,False,False,False
181,18560.65,0.0,0.0,0.0,0.0,0,18560.65,18560.65,False,False,False,True,False
501,8020192.0,8020192.0,0.0,0.0,0.0,1,0.0,8020192.0,False,False,False,False,True
404,305975.38,0.0,0.0,1868091.9,2174067.2,0,305975.38,0.07999999960884452,False,True,False,False,False
400,249737.69,6337.0,256074.69,835916.7,586179.0,0,499475.38,499475.3899999999,True,False,False,False,False
166,1661.58,82343.0,80681.42,0.0,0.0,0,0.0,1661.58,False,False,False,True,False
451,475693.25,475693.25,0.0,28808.22,504501.47,1,0.0,0.0,False,True,False,False,False
262,3036.85,0.0,0.0,0.0,0.0,0,3036.85,3036.85,False,False,False,True,False
379,8317724.5,8317724.5,0.0,0.0,8317724.5,1,0.0,0.0,False,True,False,False,False
730,2154005.8,2154005.8,0.0,0.0,2154005.8,1,0.0,0.0,False,True,False,False,False
141,3844.42,1730.0,0.0,0.0,0.0,0,2114.42,3844.42,False,False,False,True,False
58,246938.77,246938.77,0.0,0.0,0.0,1,0.0,246938.77,False,False,False,False,True
395,46627.9,0.0,0.0,0.0,0.0,0,46627.9,46627.9,False,False,False,True,False
257,1338.02,55631.0,54292.98,0.0,0.0,0,0.0,1338.02,False,False,False,True,False
161,54383.15,1401647.6,1456030.8,171667.5,117284.35,0,108766.34999999986,108766.29999999999,True,False,False,False,False
38,79798.56,3666865.8,3746664.2,672845.94,622814.25,0,159596.96000000043,129830.25,True,False,False,False,False
346,11306.79,200226.06,188919.28,0.0,0.0,0,0.010000000009313226,11306.79,False,False,False,True,False
283,1474.54,36133.0,34658.46,0.0,0.0,0,0.0,1474.54,False,False,False,True,False
281,22989.71,0.0,0.0,1093380.9,1116370.5,0,22989.71,0.10999999986961484,False,True,False,False,False
247,2025628.9,2025628.9,0.0,914254.5,2939883.5,1,0.0,-0.10000000009313226,False,True,False,False,False
404,540914.1,540914.1,0.0,0.0,0.0,1,0.0,540914.1,False,False,False,False,True
304,10000000.0,0.0,0.0,10318883.0,30191152.0,0,10000000.0,-9872269.0,False,False,False,False,True
134,17819.3,31314.93,13495.63,0.0,0.0,0,0.0,17819.3,False,False,False,True,False
40,22001.7,10355.0,0.0,0.0,22001.7,0,11646.7,0.0,False,False,False,False,True
403,2231.68,0.0,0.0,0.0,0.0,0,2231.68,2231.68,False,False,False,True,False
650,230652.44,230652.44,0.0,0.0,0.0,1,0.0,230652.44,False,False,False,False,True
688,12207.05,0.0,0.0,0.0,0.0,0,12207.05,12207.05,False,False,False,True,False
493,16100.44,0.0,0.0,0.0,0.0,0,16100.44,16100.44,False,False,False,True,False
378,15565.36,312400.62,296835.28,0.0,0.0,0,0.02000000001862645,15565.36,False,False,False,True,False
501,9301213.0,9301213.0,0.0,0.0,0.0,1,0.0,9301213.0,False,False,False,False,True
557,74709.4,74709.4,0.0,0.0,0.0,1,0.0,74709.4,False,False,False,False,True
43,130121.57,0.0,0.0,2843482.8,2973604.2,0,130121.57,0.1699999994598329,False,True,False,False,False
398,9725837.0,9725837.0,0.0,0.0,0.0,1,0.0,9725837.0,False,False,False,False,True
322,2944310.5,12458.0,0.0,208969.2,3153279.8,0,2931852.5,-0.09999999962747097,False,False,False,False,True
468,652782.56,652782.56,0.0,0.0,0.0,1,0.0,652782.56,False,False,False,False,True
370,285242.34,45354.0,0.0,153010.84,438253.2,0,239888.34000000003,-0.01999999996041879,False,True,False,False,False
357,10000000.0,10653152.0,653151.56,0.0,0.0,1,-0.43999999947845936,10000000.0,False,False,False,False,True
182,94097.41,1782404.9,1876502.2,1032595.75,938498.4,0,188194.70999999996,188194.7599999999,True,False,False,False,False
710,7418265.5,7418265.5,0.0,0.0,0.0,1,0.0,7418265.5,False,False,False,False,True
38,12149.09,192867.44,180718.34,0.0,0.0,0,-0.010000000009313226,12149.09,False,False,False,True,False
335,3546.86,35296.0,31749.14,0.0,0.0,0,0.0,3546.86,False,False,False,True,False
237,106681.18,106681.18,0.0,0.0,0.0,1,0.0,106681.18,False,False,False,False,True
357,251199.9,251199.9,0.0,0.0,0.0,1,0.0,251199.9,False,False,False,False,True
182,29849.22,301312.6,331161.8,7135135.5,7105286.5,0,59698.42000000004,59698.21999999974,True,False,False,False,False
25,296333.53,296333.53,0.0,0.0,0.0,1,0.0,296333.53,False,False,False,False,True
329,163706.39,19639326.0,19803032.0,2570715.0,2407008.5,0,327412.3900000006,327412.89000000013,True,False,False,False,False
192,306213.62,306213.62,0.0,0.0,0.0,1,0.0,306213.62,False,False,False,False,True
162,228919.12,11609.0,240528.12,0.0,0.0,0,457838.24,228919.12,True,False,False,False,False
594,67336.2,11630.0,0.0,316016.78,383353.0,0,55706.2,-0.01999999996041879,False,True,False,False,False
676,5016884.5,5016884.5,0.0,3425450.2,8442335.0,1,0.0,-0.30000000074505806,False,True,False,False,False
464,880975.8,880975.8,0.0,0.0,0.0,1,0.0,880975.8,False,False,False,False,True
180,88995.25,0.0,0.0,1688476.0,1777471.2,0,88995.25,0.05000000004656613,False,True,False,False,False
187,243690.1,3829956.0,4073646.0,562647.56,318957.44,0,487380.0999999996,487380.22000000003,True,False,False,False,False
161,9962.86,0.0,0.0,0.0,0.0,0,9962.86,9962.86,False,False,False,True,False
228,33437.89,0.0,0.0,0.0,0.0,0,33437.89,33437.89,False,False,False,True,False
372,530117.0,2519362.0,3049479.0,2467628.2,1937511.4,0,1060234.0,1060233.8000000003,True,False,False,False,False
544,4624.49,0.0,0.0,0.0,0.0,0,4624.49,4624.49,False,False,False,True,False
254,268557.28,0.0,0.0,335499.25,604056.56,0,268557.28,-0.030000000027939677,False,True,False,False,False
409,107089.06,926.0,108015.06,0.0,0.0,0,214178.12,107089.06,True,False,False,False,False
38,221356.48,0.0,0.0,2408630.0,2629986.5,0,221356.48,-0.02000000001862645,False,True,False,False,False
373,4294676.0,4294676.0,0.0,0.0,0.0,1,0.0,4294676.0,False,False,False,False,True
10,159597.52,1550.0,161147.52,0.0,0.0,0,319195.04,159597.52,True,False,False,False,False
436,539658.75,539658.75,0.0,0.0,0.0,1,0.0,539658.75,False,False,False,False,True
522,101408.84,101408.84,0.0,0.0,0.0,1,0.0,101408.84,False,False,False,False,True
341,414394.38,414394.38,0.0,0.0,0.0,1,0.0,414394.38,False,False,False,False,True
186,23950.55,50124.0,26173.45,0.0,23950.55,0,0.0,0.0,False,True,False,False,False
345,14617.91,175832.62,161214.7,0.0,0.0,0,-0.009999999980209395,14617.91,False,False,False,True,False
230,137722.34,0.0,0.0,654559.9,792282.2,0,137722.34,0.0400000000372529,False,True,False,False,False
514,37259.69,6797.0,0.0,0.0,0.0,0,30462.690000000002,37259.69,False,False,False,True,False
48,5154.76,40799.0,35644.24,0.0,0.0,0,0.0,5154.76,False,False,False,True,False
415,224230.16,224230.16,0.0,0.0,0.0,1,0.0,224230.16,False,False,False,False,True
656,283121.7,283121.7,0.0,77431.12,360552.78,1,0.0,0.03999999997904524,False,True,False,False,False
498,10000000.0,19593838.0,9593839.0,0.0,0.0,1,1.0,10000000.0,False,False,False,False,True
496,1064.85,20504.0,19439.15,96352.46,97417.31,0,0.0,1.4551915228366852e-11,False,True,False,False,False
189,156736.17,0.0,0.0,3513894.0,3670630.2,0,156736.17,-0.03000000026077032,False,True,False,False,False
502,66066.73,66066.73,0.0,0.0,0.0,1,0.0,66066.73,False,False,False,False,True
133,109425.81,607223.25,716649.06,3058230.2,2948804.5,0,218851.6200000001,218851.51000000024,True,False,False,False,False
194,21305.31,868.0,0.0,128884.69,150190.0,0,20437.31,0.0,False,True,False,False,False
510,844348.5,844348.5,0.0,37158.79,881507.3,1,0.0,-0.010000000009313226,False,True,False,False,False
396,215941.66,8182.0,0.0,1912729.2,2128671.0,0,207759.66,-0.14000000013038516,False,True,False,False,False
154,7307.93,0.0,0.0,0.0,0.0,0,7307.93,7307.93,False,False,False,True,False
625,58924.16,58924.16,0.0,0.0,0.0,1,0.0,58924.16,False,False,False,False,True
406,126192.63,126192.63,0.0,0.0,0.0,1,0.0,126192.63,False,False,False,False,True
129,138507.0,5523.0,144030.0,786575.4,648068.4,0,277014.0,277014.0,True,False,False,False,False
288,251859.98,77104.0,328963.97,0.0,0.0,0,503719.94999999995,251859.98,True,False,False,False,False
156,15282.38,17701.0,2418.62,0.0,0.0,0,0.0,15282.38,False,False,False,True,False
106,219489.62,219489.62,0.0,0.0,219489.62,1,0.0,0.0,False,True,False,False,False
205,137097.34,0.0,0.0,7701240.5,7838338.0,0,137097.34,-0.1600000001490116,False,False,False,False,True
211,157137.97,157137.97,0.0,3163298.0,3320436.0,1,0.0,-0.029999999795109034,False,True,False,False,False
332,12155.9,0.0,0.0,0.0,0.0,0,12155.9,12155.9,False,False,False,True,False
402,2381.75,0.0,0.0,0.0,0.0,0,2381.75,2381.75,False,False,False,True,False
119,1082718.1,1082718.1,0.0,0.0,0.0,1,0.0,1082718.1,False,False,False,False,True
37,180057.08,0.0,0.0,189580.58,369637.66,0,180057.08,0.0,False,True,False,False,False
95,6389.23,11650.0,5260.77,0.0,0.0,0,0.0,6389.23,False,False,False,True,False
526,200008.33,200008.33,0.0,2959887.8,3159896.2,1,0.0,-0.07000000029802322,False,True,False,False,False
33,729.23,50659.0,49929.77,0.0,0.0,0,0.0,729.23,False,False,False,True,False
26,331829.94,331829.94,0.0,0.0,0.0,1,0.0,331829.94,False,False,False,False,True
329,324609.22,82113.0,0.0,344347.0,668956.25,0,242496.21999999997,-0.030000000027939677,False,True,False,False,False
17,4771.74,36215.12,31443.38,0.0,0.0,0,0.0,4771.74,False,False,False,True,False
305,38264.81,67715.0,29450.19,0.0,0.0,0,0.0,38264.81,False,False,False,True,False
348,142715.06,142715.06,0.0,0.0,0.0,1,0.0,142715.06,False,False,False,False,True
178,232624.88,108678.0,341302.88,2283127.2,2050502.2,0,465249.76,465249.8800000001,True,False,False,False,False
158,52897.8,0.0,0.0,101953.14,154850.94,0,52897.8,0.0,False,True,False,False,False
183,355909.22,355909.22,0.0,0.0,0.0,1,0.0,355909.22,False,False,False,False,True
353,4366.02,65430.0,61063.98,0.0,0.0,0,0.0,4366.02,False,False,False,True,False
37,32296.44,0.0,0.0,84984.66,117281.1,0,32296.44,0.0,False,True,False,False,False
661,290696.97,34131.0,324827.97,887261.4,596564.4,0,581393.94,581393.9700000001,True,False,False,False,False
138,22169.24,24721.0,2551.76,0.0,0.0,0,0.0,22169.24,False,False,False,True,False
198,18471.55,18471.55,0.0,0.0,18471.55,1,0.0,0.0,False,True,False,False,False
251,8276235.5,8276235.5,0.0,190006.69,8466242.0,1,0.0,0.18999999947845936,False,True,False,False,False
226,5772.0,5772.0,0.0,0.0,0.0,1,0.0,5772.0,False,False,False,False,True
16,31074.0,31074.0,0.0,0.0,31074.0,1,0.0,0.0,False,True,False,False,False
16,69702.3,0.0,0.0,463713.5,533415.8,0,69702.3,0.0,False,True,False,False,False
668,7539166.0,7539166.0,0.0,63054.95,7602220.5,1,0.0,0.4500000001862645,False,True,False,False,False
603,39247.74,39247.74,0.0,3972843.0,4012090.8,1,0.0,-0.05999999959021807,False,True,False,False,False
680,2651994.0,2651994.0,0.0,0.0,2651994.0,1,0.0,0.0,False,True,False,False,False
347,158394.62,18606.0,177000.62,0.0,0.0,0,316789.24,158394.62,True,False,False,False,False
11,226881.88,19646.51,0.0,12250610.0,12477492.0,0,207235.37,-0.11999999918043613,False,True,False,False,False
211,155664.36,0.0,0.0,10506200.0,10661864.0,0,155664.36,0.35999999940395355,False,True,False,False,False
362,60450.18,60450.18,0.0,1696767.1,1757217.2,1,0.0,0.0800000000745058,False,True,False,False,False
594,389250.9,389250.9,0.0,0.0,0.0,1,0.0,389250.9,False,False,False,False,True
331,193697.42,60639.0,0.0,0.0,193697.42,0,133058.42,0.0,False,True,False,False,False
122,461991.44,2764619.8,3226611.0,991810.9,529819.44,0,923982.6400000001,923982.9000000001,True,False,False,False,False
260,11.16,79423.0,79411.84,0.0,0.0,0,0.0,11.16,False,False,False,True,False
495,296940.3,296940.3,0.0,0.0,0.0,1,0.0,296940.3,False,False,False,False,True
621,2060748.5,2060748.5,0.0,0.0,2060748.5,1,0.0,0.0,False,True,False,False,False
613,1005365.25,1005365.25,0.0,0.0,0.0,1,0.0,1005365.25,False,False,False,False,True
474,1165171.5,1165171.5,0.0,371852.4,1537023.9,1,0.0,0.0,False,True,False,False,False
371,434462.94,140182.0,0.0,19468.28,453931.2,0,294280.94,0.01999999996041879,False,True,False,False,False
413,781.93,781.93,0.0,0.0,781.93,1,0.0,0.0,False,True,False,False,False
30,236947.25,236947.25,0.0,70084.28,307031.53,1,0.0,0.0,False,True,False,False,False
646,10000000.0,20399046.0,10399045.0,0.0,0.0,1,-1.0,10000000.0,False,False,False,False,True
118,50845.13,50845.13,0.0,2739530.2,2790375.5,1,0.0,-0.1699999999254942,False,True,False,False,False
225,169831.55,0.0,0.0,423229.62,593061.2,0,169831.55,-0.030000000027939677,False,True,False,False,False
131,246838.33,0.0,0.0,425965.0,672803.3,0,246838.33,0.029999999911524355,False,True,False,False,False
259,10040.1,59410.0,49369.9,0.0,0.0,0,0.0,10040.1,False,False,False,True,False
235,4814.69,4814.69,0.0,0.0,4814.69,1,0.0,0.0,False,True,False,False,False
235,218338.42,0.0,0.0,1088935.0,1307273.5,0,218338.42,-0.0800000000745058,False,True,False,False,False
12,17455.94,11155.0,0.0,0.0,0.0,0,6300.939999999999,17455.94,False,False,False,True,False
180,216783.64,41083.0,0.0,434397.12,651180.75,0,175700.64,0.010000000009313226,False,False,False,False,True
156,16654.82,0.0,0.0,2087319.5,2103974.2,0,16654.82,0.11999999964609742,False,True,False,False,False
300,794421.25,794421.25,0.0,23123.74,817545.0,1,0.0,-0.010000000009313226,False,True,False,False,False
233,405734.78,102203.0,0.0,0.0,114585.34,0,303531.78,291149.44000000006,False,True,False,False,False
8,35025.56,0.0,0.0,106238.48,1966850.4,0,35025.56,-1825586.3599999999,False,True,False,False,False
16,611282.25,0.0,0.0,6483014.5,7094296.5,0,611282.25,0.25,False,False,False,False,True
445,100433.21,100433.21,0.0,1935473.0,2035906.2,1,0.0,0.010000000009313226,False,True,False,False,False
11,64371.61,0.0,0.0,181055.92,245427.55,0,64371.61,-0.01999999996041879,False,False,False,False,True
34,332825.78,310858.6,643684.4,5750106.5,5417280.5,0,665651.5800000001,665651.7800000003,True,False,False,False,False
75,460436.44,460436.44,0.0,0.0,0.0,1,0.0,460436.44,False,False,False,False,True
22,37100.29,37100.29,0.0,0.0,0.0,1,0.0,37100.29,False,False,False,False,True
322,16280.7,0.0,0.0,0.0,0.0,0,16280.7,16280.7,False,False,False,True,False
678,749316.7,749316.7,0.0,0.0,0.0,1,0.0,749316.7,False,False,False,False,True
743,339682.12,339682.12,0.0,0.0,0.0,1,0.0,339682.12,False,False,False,False,True
13,48375.02,48375.02,0.0,0.0,0.0,1,0.0,48375.02,False,False,False,False,True
539,79594.91,79594.91,0.0,0.0,0.0,1,0.0,79594.91,False,False,False,False,True
738,114490.39,114490.39,0.0,0.0,0.0,1,0.0,114490.39,False,False,False,False,True
212,927620.44,927620.44,0.0,0.0,0.0,1,0.0,927620.44,False,False,False,False,True
44,113200.35,0.0,0.0,1296941.9,1410142.2,0,113200.35,0.05000000004656613,False,True,False,False,False
12,3964130.0,3964130.0,0.0,0.0,0.0,1,0.0,3964130.0,False,False,False,False,True
97,4454632.5,4454632.5,0.0,387523.25,4842155.5,1,0.0,0.25,False,True,False,False,False
351,41790.51,23356.0,0.0,1520080.4,1561870.9,0,18434.510000000002,0.010000000009313226,False,True,False,False,False
386,6063657.0,6063657.0,0.0,1215280.4,7278937.5,1,0.0,-0.09999999962747097,False,True,False,False,False
537,34238.2,34238.2,0.0,0.0,0.0,1,0.0,34238.2,False,False,False,False,True
25,802382.44,802382.44,0.0,0.0,0.0,1,0.0,802382.44,False,False,False,False,True
236,274516.84,5120081.5,5394598.5,388744.9,114228.08,0,549033.8399999999,549033.66,True,False,False,False,False
163,212234.66,30638.0,242872.66,0.0,0.0,0,424469.32,212234.66,True,False,False,False,False
19,7673.18,0.0,0.0,0.0,0.0,0,7673.18,7673.18,False,False,False,True,False
130,115571.77,264492.84,148921.06,339802.12,455373.88,0,-0.010000000009313226,0.010000000009313226,False,True,False,False,False
475,71511.19,71511.19,0.0,0.0,71511.19,1,0.0,0.0,False,True,False,False,False
39,60087.12,20024808.0,20084896.0,173858.67,113771.54,0,120175.12000000104,120174.25000000001,True,False,False,False,False
188,129274.87,135080.33,5805.46,3506003.2,3635278.2,0,0.0,-0.1299999998882413,False,True,False,False,False
203,6288.63,0.0,0.0,8634853.0,8641142.0,0,6288.63,-0.36999999918043613,False,True,False,False,False
403,15773.98,13738.03,0.0,0.0,0.0,0,2035.949999999999,15773.98,False,False,False,True,False
409,298838.44,6898.97,0.0,421742.06,720580.5,0,291939.47000000003,0.0,False,True,False,False,False
326,19674.95,28977.42,9302.47,0.0,0.0,0,0.0,19674.95,False,False,False,True,False
277,11450.12,117892.0,106441.88,0.0,0.0,0,0.0,11450.12,False,False,False,True,False
98,2394623.8,2394623.8,0.0,0.0,0.0,1,0.0,2394623.8,False,False,False,False,True
304,10942.88,80550.0,69607.12,0.0,0.0,0,0.0,10942.88,False,False,False,True,False
230,752.68,6528094.5,6528847.5,832894.6,832142.0,0,1505.679999999702,1505.280000000028,True,False,False,False,False
403,6189.99,0.0,0.0,0.0,0.0,0,6189.99,6189.99,False,False,False,True,False
20,159301.12,0.0,0.0,288156.97,447458.1,0,159301.12,-0.010000000009313226,False,True,False,False,False
615,56510.5,56510.5,0.0,4455203.0,4511713.5,1,0.0,0.0,False,True,False,False,False
534,1390332.4,1390332.4,0.0,0.0,0.0,1,0.0,1390332.4,False,False,False,False,True
379,1358896.6,0.0,0.0,6421351.5,7780248.5,0,1358896.6,-0.40000000037252903,False,False,False,False,True
41,70349.91,18972.0,0.0,520334.56,590684.44,0,51377.91,0.030000000027939677,False,False,False,False,True
166,10446.59,54383.0,43936.41,0.0,0.0,0,0.0,10446.59,False,False,False,True,False
183,88822.21,769.0,0.0,0.0,88822.21,0,88053.21,0.0,False,True,False,False,False
162,436906.22,436906.22,0.0,77698.14,869573.56,1,0.0,-354969.20000000007,False,True,False,False,False
157,2845.7,8384.0,5538.3,0.0,0.0,0,0.0,2845.7,False,False,False,True,False
25,44829.81,44829.81,0.0,0.0,0.0,1,0.0,44829.81,False,False,False,False,True
355,177459.28,0.0,0.0,3377202.8,3554662.0,0,177459.28,0.07999999960884452,False,True,False,False,False
614,4212683.0,4212683.0,0.0,0.0,0.0,1,0.0,4212683.0,False,False,False,False,True
301,2522.97,0.0,0.0,0.0,0.0,0,2522.97,2522.97,False,False,False,True,False
398,11350.3,0.0,0.0,0.0,0.0,0,11350.3,11350.3,False,False,False,True,False
400,268992.3,93399.0,362391.3,956496.56,687504.25,0,537984.6,537984.6100000001,True,False,False,False,False
164,276042.6,276042.6,0.0,734229.6,1010272.25,1,0.0,-0.05000000004656613,False,True,False,False,False
276,124696.98,124696.98,0.0,0.0,0.0,1,0.0,124696.98,False,False,False,False,True
322,287307.78,0.0,0.0,1069474.0,1356781.8,0,287307.78,-0.02000000001862645,False,True,False,False,False
110,2145934.8,2145934.8,0.0,757371.56,2903306.5,1,0.0,-0.14000000013038516,False,True,False,False,False
85,8924972.0,8924972.0,0.0,0.0,0.0,1,0.0,8924972.0,False,False,False,False,True
14,281978.34,9947.0,291925.34,737.0,230390.92,0,563956.68,52324.42000000001,True,False,False,False,False
17,12306.44,212236.78,199930.34,0.0,0.0,0,0.0,12306.44,False,False,False,True,False
302,43235.71,43235.71,0.0,54838.13,98073.84,1,0.0,0.0,False,True,False,False,False
577,763170.75,763170.75,0.0,452739.47,1215910.2,1,0.0,0.02000000001862645,False,True,False,False,False
210,49654.27,13745322.0,13794977.0,495201.16,445546.88,0,99309.26999999955,99308.54999999993,True,False,False,False,False
379,353304.4,0.0,0.0,694666.5,1047970.94,0,353304.4,-0.03999999992083758,False,True,False,False,False
277,16534.27,18295.0,1760.73,94676.57,111210.83,0,0.0,0.010000000009313226,False,True,False,False,False
718,9749043.0,9749043.0,0.0,213495.23,9962538.0,1,0.0,0.23000000044703484,False,True,False,False,False
207,241.13,0.0,0.0,0.0,0.0,0,241.13,241.13,False,False,False,True,False
